key,value,version,sheet
EliteEnemies_Buff_EliteBuff_Slow_Name,Замедление,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Slow_Description,Скорость передвижения снижена на 50%.,2.3,BuffDescriptions
EliteEnemies_Affix_Stun_Name,Оглушающий,2.3,AffixNames
EliteEnemies_Affix_Stun_Description,Атаки временно оглушают и затрудняют контроль оружия.,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Stun_Name,Оглушение,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Stun_Description,Контроль отдачи снижен на 70%.,2.3,BuffDescriptions
EliteEnemies_Affix_Invisible_Name,Невидимка,2.3,AffixNames
EliteEnemies_Affix_Invisible_Description,"Становится невидимым, проявляясь для атак каждые несколько секунд.",2.3,AffixDescription
EliteEnemies_Affix_Invisible_Messages,"Тссс.. ты ничего не видел|Ты меня видел?|Истина где-то рядом|Угадай, где я :)|Смотри не потеряй меня",2.3,AffixBehavior
EliteEnemies_Affix_Musician_Name,Музыкант,2.3,AffixNames
EliteEnemies_Affix_Musician_Description,"Чудак, который всюду таскает с собой музыкальные инструменты. Играет мелодии на казу, когда игрок рядом; из него выпадают инструменты.",2.6,AffixDescription
EliteEnemies_Affix_NineDragons_Name,Девять Драконов,2.3,AffixNames
EliteEnemies_Affix_NineDragons_Description,Все аттрибуты ×1.3. Добыча: различные инъекторы.,2.3,AffixDescription
EliteEnemies_Affix_Giant_Name,Гигант,2.3,AffixNames
EliteEnemies_Affix_Giant_Description,"Большой размер; больше здоровья, но медлительный.",2.3,AffixDescription
EliteEnemies_Affix_Mini_Name,Мелкий,2.3,AffixNames
EliteEnemies_Affix_Mini_Description,"Мелкий размер; немного меньше здоровья, но выше скорость.",2.3,AffixDescription
EliteEnemies_Affix_Undead_Name,Кощей,2.3,AffixNames
EliteEnemies_Affix_Undead_Description,"При низком здоровье, становится неуязвимым на 2.5 сек и восстанавливает половину здоровья.",2.3,AffixDescription
EliteEnemies_Affix_Undead_PopText_1,Я бессмертный!,2.3,AffixBehavior
EliteEnemies_Affix_Undead_PopText_2,Не там смерть моя!,2.3,AffixBehavior
EliteEnemies_Affix_Vampirism_Name,Вампир,2.3,AffixNames
EliteEnemies_Affix_Vampirism_Description,Лечится при атаках.,2.3,AffixDescription
EliteEnemies_Affix_Vampirism_PopText_1,<color=#DC143C>Вампиризм! +{0}</color>,2.3,AffixBehavior
EliteEnemies_Affix_DungEater_Name,Навозник,2.3,AffixNames
EliteEnemies_Affix_DungEater_Description,"Настолько невежливый, что кидается навозом!",2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_DungEater_Name,Навозник,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_DungEater_Description,Заставляет вырвать на месте.,2.3,BuffDescriptions
EliteEnemies_Affix_Chaos_Name,Хаос,2.3,AffixNames
EliteEnemies_Affix_Chaos_Description,Атаки накладывают случайный эффект.,2.3,AffixDescription
EliteEnemies_Affix_Chaos_PopText_1,<color=#9400D3>Хаос! {0}</color>,2.3,AffixBehavior
EliteEnemies_Affix_Split_Name,Подкрепление,2.3,AffixNames
EliteEnemies_Affix_Split_Description,"Когда мало здоровья, призывает подкрепление.",2.3,AffixDescription
EliteEnemies_Affix_Explosive_Name,Взрывной,2.3,AffixNames
EliteEnemies_Affix_Explosive_Description,"После смерти взрывается, нанося ~10-30 урона в небольшом радиусе.",2.3,AffixDescription
EliteEnemies_Affix_TimeStop_Name,Остановка,2.3,AffixNames
EliteEnemies_Affix_TimeStop_Description,"Когда атакован, ненадолго останавливает время.",2.3,AffixDescription
EliteEnemies_Affix_TimeStop_PopText_1,<color=#FFD700>Za Warudo!</color>,2.3,AffixBehavior
EliteEnemies_Affix_MagazineCurse_Name,Проклятый Магазин,2.3,AffixNames
EliteEnemies_Affix_MagazineCurse_Description,"Когда атакован, заставляет перезаряжаться. Добыча: магазины для разного оружия.",2.3,AffixDescription
EliteEnemies_Affix_MagazineCurse_PopText_1,<color=#9B59B6>Перезарядка!</color>,2.3,AffixBehavior
EliteEnemies_Affix_MagazineCurse_PopText_2,<color=#9B59B6>Пустой магазин!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Knockback_Name,Пинок,2.3,AffixNames
EliteEnemies_Affix_Knockback_Description,Атаки отбрасывают,2.3,AffixDescription
EliteEnemies_Affix_Knockback_PopText_1,<color=#FF4500>Лети!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Phase_Name,Фаза,2.3,AffixNames
EliteEnemies_Affix_Phase_Description,"Когда атакован, меняется местами с вами",2.3,AffixDescription
EliteEnemies_Affix_Phase_PopText_1,<color=#00FFFF>Фазовый Сдвиг!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Revenge_Name,Месть,2.3,AffixNames
EliteEnemies_Affix_Revenge_Description,"Когда атакован, отстреливается в ответ.",2.3,AffixDescription
EliteEnemies_Affix_Distortion_Name,Искажение,2.3,AffixNames
EliteEnemies_Affix_Distortion_Description,"Умеет слегка отклонять пути, искажая их траектории.",2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Distortion_Name,Искажение,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Distortion_Description,Скорость пуль снижена на 70%. Пули меняют направление.,2.3,BuffDescriptions
EliteEnemies_Affix_MultiShot_Name,Мульти-атака,2.3,AffixNames
EliteEnemies_Affix_MultiShot_Description,Выстреливает по две дополнительные пули за атаку.,2.3,AffixDescription
EliteEnemies_Affix_Guardian_Name,Защитник,2.3,AffixNames
EliteEnemies_Affix_Guardian_Description,"Основное тело неуязвимо, пока жив охранник.",2.3,AffixDescription
EliteEnemies_Affix_Guardian_MateSuffix,<color=#FFD700>Охранник</color>,2.3,AffixBehavior
EliteEnemies_Affix_Guardian_ImmunePop,<color=#FF9900>НЕУЯЗВИМОСТЬ!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Guardian_ShieldBroken,НЕУЯЗВИМОСТЬ СНЯТА!,2.3,AffixBehavior
EliteEnemies_Affix_Collector_Name,Коллектор,2.3,AffixNames
EliteEnemies_Affix_Collector_Description,Добыча: различные ценности.,2.3,AffixDescription
EliteEnemies_Affix_Gunsmith_Name,Оружейник,2.3,AffixNames
EliteEnemies_Affix_Gunsmith_Description,Добыча: аксессуары для оружия.,2.3,AffixDescription
EliteEnemies_Affix_MimicTear_Name,Мимик-клон,2.3,AffixNames
EliteEnemies_Affix_MimicTear_Description,Создаёт иллюзорную копию вашего оружия и экипировки. Иллюзия развеивается после смерти.,2.3,AffixDescription
EliteEnemies_Affix_Sticky_Name,Липкий,2.3,AffixNames
EliteEnemies_Affix_Sticky_Description,"Когда атакован, заставляет вас выбросить текущее оружие. Добыча: изолента и суперклей.",2.3,AffixDescription
EliteEnemies_Affix_Sticky_PopText_1,Кажется я застрял!,2.3,AffixBehavior
EliteEnemies_Affix_Sticky_PopText_2,Моё оружие приклеилось...,2.3,AffixBehavior
EliteEnemies_Affix_Slime_Name,Слизняк,2.3,AffixNames
EliteEnemies_Affix_Slime_Description,"Начинает большим и слабым, но когда получает повреждения, уменьшается и становится сильнее.",2.3,AffixDescription
EliteEnemies_Affix_ChickenBro_Name,Куриный Братан,2.3,AffixNames
EliteEnemies_Affix_ChickenBro_Description,Призывает цыплят-охранников,2.3,AffixDescription
EliteEnemies_Affix_ChickenBro_Summon_Name,<color=#FFD600>Мелкий цыплёнок</color>,2.3,AffixBehavior
EliteEnemies_Affix_MandarinDuck_Name,Мандаринка,2.3,AffixNames
EliteEnemies_Affix_MandarinDuck_Description,"Жертвы трагичной любви. Ходят парами, разделяя урон.",2.3,AffixDescription
EliteEnemies_Affix_MandarinDuck_MateSuffix,<color=#F08080>Партнёр</color>,2.3,AffixBehavior
EliteEnemies_Affix_Obscurer_Name,Скрытный,2.3,AffixNames
EliteEnemies_Affix_Obscurer_Description,"Скрывает текст всех аффиксов, показывая странный текст вместо них.",2.3,AffixDescription
EliteEnemies_Affix_Grenadier_Name,Гренадёр,2.3,AffixNames
EliteEnemies_Affix_Grenadier_Description,"Когда атакован, бросает различные гранаты в ответ.",2.3,AffixDescription
EliteEnemies_Affix_Hardening_Max,Абсолютная Защита,2.3,AffixBehavior
EliteEnemies_Affix_Hardening_Weakened,Защита Ослаблена,2.3,AffixBehavior
EliteEnemies_Affix_Hardening_Recover,Восстановление Защиты,2.3,AffixBehavior
EliteEnemies_EliteLoot_Fixed,<color=#B0B0B0>Фиксированная Добыча с Элиты</color>,2.3,FromInfoKey
EliteEnemies_EliteLoot_Random,<color=#4BC0FF>Случайная Добыча с Элиты</color>,2.3,FromInfoKey
EliteEnemies_EliteLoot_Bonus,<color=#FFD24D>Бонус Редкости с Элиты</color>,2.3,FromInfoKey
EliteEnemies_LootSource,Награда элиты,2.3,FromInfoKey
EliteEnemies_Affix_EMP_Name,ЭМИ,2.3,AffixNames
EliteEnemies_Affix_EMP_Description,"Электромагнитный импульс, временно вырубающий всю электронику, даже игровой интерфейс.",2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_EMP_Name,ЭМИ,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_EMP_Description,Нарушает HUD: он мерцает и восстанавливается по частям.,2.3,BuffDescriptions
EliteEnemies_Affix_EMP_PopText_1,<color=#4D9CFF>▞Э▒М▣И▓ Помехи▒!</color>,2.3,AffixBehavior
EliteEnemies_Affix_EMP_PopText_2,<color=#90FF90>Перезагрузка...</color>,2.3,AffixBehavior
EliteEnemies_Affix_Tear_Name,Бронебойный,2.3,AffixNames
EliteEnemies_Affix_Tear_Description,Атаки временно снижают уровень брони.,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Tear_Name,Броня Понижена,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Tear_Description,Броня снижена случайно на 10-40%.,2.3,BuffDescriptions
EliteEnemies_Affix_Tear_PopText_1,<color=#FF0000>Броня Понижена {0:0}%</color>,2.3,AffixBehavior
EliteEnemies_Affix_Slippery_Name,Скользкий,2.3,AffixNames
EliteEnemies_Affix_Slippery_Description,"При атаке, наделяет вас грацией коровы на льду.",2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Slippery_Name,Скользко,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Slippery_Description,"Ускорение сильно снижено: вы двигаетесь быстрее, но плохо тормозите.",2.3,BuffDescriptions
EliteEnemies_Affix_Slippery_PopText_1,<color=#7FE8FF>Скользкооооо~~~</color>,2.3,AffixBehavior
EliteEnemies_Affix_Locksmith_Name,Слесарь,2.3,AffixNames
EliteEnemies_Affix_Locksmith_Description,Добыча: случайный ключ.,2.3,AffixDescription
EliteEnemies_Affix_Overload_Name,Перегрузка,2.3,AffixNames
EliteEnemies_Affix_Overload_Description,"Когда атакован, входит в оружейную ярость, увеличивающую продолжительность непрерывной стрельбы.",2.3,AffixDescription
EliteEnemies_Affix_Overload_PopText,<color=#FF4500>ПЕРЕГРУЗКА!!!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Mimic_Name,Мимик,2.3,AffixNames
EliteEnemies_Affix_Mimic_Description,"Сидит в засаде и притворяется припасами, до тех пор, пока не активирован или атакован.",2.3,AffixDescription
EliteEnemies_Settings_AffixSpecialSettings_Group,Специальные Настройки Аффиксов,2.3,Groups
EliteEnemies_Settings_SplitAffixMaxCloneCount,[Подкрепление] Максимальное количество клонов на экране,2.3,BasicSettings
EliteEnemies_Settings_SplitAffixMinFPSThreshold,[Подкрепление] Минимальный порог FPS,2.3,BasicSettings
EliteEnemies_Affix_Reflect_Name,Отражение,2.3,AffixNames
EliteEnemies_Affix_Reflect_Description,"Периодически создаёт щит, отражающий пули.",2.3,AffixDescription
EliteEnemies_Affix_Reflect_PopText,<color=#00BFFF>Отражение!</color>,2.3,AffixBehavior
EliteEnemies_Affix_Frozen_Name,Ледяной,2.3,AffixNames
EliteEnemies_Affix_Frozen_Description,Попадания накладывают слой «Холода» (не чаще раза в 0.5 с). На 5 слоях игрок замораживается; после разморозки иммунитет 10 с.,2.6,AffixDescription
EliteEnemies_Settings_EnableComboSystem,Включить Комбо-Систему (Внимание! Повышает сложность игры!),2.4,ComboSettings
EliteEnemies_Settings_ComboSystemChance,Шанс Появления Комбо-Элиты,2.4,ComboSettings
EliteEnemies_Settings_ComboSettings_Group,Настройки Комбинаций Аффиксов (Экспериментальная Система!),2.4,Groups
EliteEnemies_Settings_Combo_Prefix,Комбо:,2.4,ComboSettings
EliteEnemies_Combo_OmniArtisan_Name,Мастер На Все Руки,2.4,ComboNames
EliteEnemies_Combo_HyperColossus_Name,Колосс,2.4,ComboNames
EliteEnemies_Combo_PhaseStalker_Name,Сталкер,2.4,ComboNames
EliteEnemies_Combo_OverloadSimulacrum_Name,Симулякр,2.4,ComboNames
EliteEnemies_Combo_ChaosDevour_Name,Хаотичный,2.4,ComboNames
EliteEnemies_Combo_SuppressionField_Name,Полное Подавление,2.4,ComboNames
EliteEnemies_Combo_KillzoneBarrage_Name,Огневое Превосходство,2.4,ComboNames
EliteEnemies_Combo_ImmortalBloodPact_Name,Лич,2.4,ComboNames
EliteEnemies_Affix_Nimble_Name,Проворный,2.5,AffixNames
EliteEnemies_Affix_Nimble_Description,"Чрезвычайно короткие интервалы между рывками, непредсказуемые движения",2.5,AffixDescription
EliteEnemies_Settings_AffixVerticalOffset,Вертикальное смещение отображения аффиксов,2.5,VisualSettings
EliteEnemies_Affix_Phantom_Name,Галлюцинация,2.5,AffixNames
EliteEnemies_Affix_Phantom_Description,"Этот противник мешает чувствам игрока, периодически создавая ложные звуки шагов и сигналы тревоги за вашей спиной.",2.5,AffixDescription
EliteEnemies_Buff_EliteBuff_Chill_Name,Холод,2.6,BuffNames
EliteEnemies_Buff_EliteBuff_Chill_Description,Скорость передвижения снижена на 8% за слой. На 5 слоях цель замораживается.,2.6,BuffDescriptions
EliteEnemies_Affix_Fester_Name,Гниль,2.7,AffixNames
EliteEnemies_Affix_Fester_Description,Попадания вдвое снижают лечение игрока на 10 сек.,2.7,AffixDescription
EliteEnemies_Buff_EliteBuff_Fester_Name,Гниль,2.7,BuffNames
EliteEnemies_Buff_EliteBuff_Fester_Description,Получаемое лечение снижено вдвое.,2.7,BuffDescriptions
EliteEnemies_Affix_AmmoEater_Name,Пожиратель патронов,2.7,AffixNames
EliteEnemies_Affix_AmmoEater_Description,Попадания вырывают патроны прямо из магазина игрока.,2.7,AffixDescription
EliteEnemies_Affix_Thief_Name,Вор,2.7,AffixNames
EliteEnemies_Affix_Thief_Description,Крадёт предмет из рюкзака игрока при попадании. Убийство даёт два.,2.7,AffixDescription
EliteEnemies_Affix_Thief_PopText,Теперь моё: <color=#{0}>{1}</color>,2.7,AffixBehavior
