key,value,version,sheet
EliteEnemies_Affix_MagazineCurse_Description,受伤时强制玩家换弹，掉落各种快速弹匣组件,2.3,AffixDescription
EliteEnemies_Affix_MagazineCurse_PopText_1,<color=#9B59B6>弹匣诅咒！</color>,2.3,AffixBehavior
EliteEnemies_Affix_MagazineCurse_PopText_2,<color=#9B59B6>被迫换弹！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Knockback_Name,击飞,2.3,AffixNames
EliteEnemies_Affix_Knockback_Description,攻击产生强力击退,2.3,AffixDescription
EliteEnemies_Affix_Knockback_PopText_1,<color=#FF4500>装逼我让你飞起来！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Phase_Name,相位,2.3,AffixNames
EliteEnemies_Affix_Phase_Description,命中玩家时与玩家交换位置,2.3,AffixDescription
EliteEnemies_Affix_Phase_PopText_1,<color=#00FFFF>相位移形！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Revenge_Name,报复,2.3,AffixNames
EliteEnemies_Affix_Revenge_Description,受伤时会向攻击者发射火箭弹反击,2.3,AffixDescription
EliteEnemies_Affix_Distortion_Name,扭曲,2.3,AffixNames
EliteEnemies_Affix_Distortion_Description,攻击使玩家子弹偏转形成弧形,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Distortion_Name,扭曲,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Distortion_Description,子弹速度降低 70%，你射出的子弹会偏转,2.3,BuffDescriptions
EliteEnemies_Affix_MultiShot_Name,多重射击,2.3,AffixNames
EliteEnemies_Affix_MultiShot_Description,攻击时额外发射两枚子弹,2.3,AffixDescription
EliteEnemies_Affix_Guardian_Name,守护,2.3,AffixNames
EliteEnemies_Affix_Guardian_Description,分身存活期间，本体处于“完全无敌”状态。,2.3,AffixDescription
EliteEnemies_Affix_Guardian_MateSuffix,<color=#FFD700>守护核心</color>,2.3,AffixBehavior
EliteEnemies_Affix_Guardian_ImmunePop,<color=#FF9900>免疫！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Guardian_ShieldBroken,护盾破碎！,2.3,AffixBehavior
EliteEnemies_Affix_Collector_Name,收藏家,2.3,AffixNames
EliteEnemies_Affix_Collector_Description,掉落各种收藏品,2.3,AffixDescription
EliteEnemies_Affix_Gunsmith_Name,枪匠,2.3,AffixNames
EliteEnemies_Affix_Gunsmith_Description,掉落枪械配件,2.3,AffixDescription
EliteEnemies_Affix_MimicTear_Name,仿身泪滴,2.3,AffixNames
EliteEnemies_Affix_MimicTear_Description,复制玩家主手武器与装备（随机掉落其中一件）,2.3,AffixDescription
EliteEnemies_Affix_Sticky_Name,粘性,2.3,AffixNames
EliteEnemies_Affix_Sticky_Description,首次受击会使玩家掉落当前装备的武器，击杀掉落胶带与万能胶,2.3,AffixDescription
EliteEnemies_Affix_Sticky_PopText_1,黏住啦！,2.3,AffixBehavior
EliteEnemies_Affix_Sticky_PopText_2,武器被粘掉了…,2.3,AffixBehavior
EliteEnemies_Affix_Slime_Name,史莱姆,2.3,AffixNames
EliteEnemies_Affix_Slime_Description,初始巨大但虚弱，随血量降低逐渐缩小并增强伤害，会周期性跳跃,2.3,AffixDescription
EliteEnemies_Affix_ChickenBro_Name,鸡哥,2.3,AffixNames
EliteEnemies_Affix_ChickenBro_Description,出生时召唤小鸡护卫,2.3,AffixDescription
EliteEnemies_Affix_ChickenBro_Summon_Name,<color=#FFD600>鸡弟</color>,2.3,AffixBehavior
EliteEnemies_Affix_MandarinDuck_Name,鸳鸯,2.3,AffixNames
EliteEnemies_Affix_MandarinDuck_Description,真是一对苦命鸳鸯！,2.3,AffixDescription
EliteEnemies_Affix_MandarinDuck_MateSuffix,<color=#F08080>伴侣</color>,2.3,AffixBehavior
EliteEnemies_Affix_Obscurer_Name,封弊者,2.3,AffixNames
EliteEnemies_Affix_Obscurer_Description,隐藏所有词条名称显示为乱码,2.3,AffixDescription
EliteEnemies_Affix_Grenadier_Name,掷弹手,2.3,AffixNames
EliteEnemies_Affix_Grenadier_Description,攻击命中时会向目标投掷手雷,2.3,AffixDescription
EliteEnemies_Affix_Hardening_Max,绝对防御,2.3,AffixBehavior
EliteEnemies_Affix_Hardening_Weakened,防御崩溃,2.3,AffixBehavior
EliteEnemies_Affix_Hardening_Recover,装甲重组,2.3,AffixBehavior
EliteEnemies_EliteLoot_Fixed,<color=#B0B0B0>精英怪固定掉落</color>,2.3,FromInfoKey
EliteEnemies_EliteLoot_Random,<color=#4BC0FF>精英怪随机掉落</color>,2.3,FromInfoKey
EliteEnemies_EliteLoot_Bonus,<color=#FFD24D>精英怪稀有度奖励</color>,2.3,FromInfoKey
EliteEnemies_LootSource,精英怪奖励掉落,2.3,FromInfoKey
EliteEnemies_Affix_EMP_Name,电磁干扰,2.3,AffixNames
EliteEnemies_Affix_EMP_Description,攻击会干扰电子设备，使玩家 HUD 失效,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_EMP_Name,EMP,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_EMP_Description,HUD 受到干扰，短暂失灵后逐个恢复,2.3,BuffDescriptions
EliteEnemies_Affix_EMP_PopText_1,<color=#4D9CFF>▞电▒磁▣干▓扰▒！</color>,2.3,AffixBehavior
EliteEnemies_Affix_EMP_PopText_2,<color=#90FF90>HUD重启中...</color>,2.3,AffixBehavior
EliteEnemies_Affix_Tear_Name,撕裂,2.3,AffixNames
EliteEnemies_Affix_Tear_Description,命中玩家削弱玩家护甲,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Tear_Name,撕裂,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Tear_Description,护甲随机削弱 10%~40%,2.3,BuffDescriptions
EliteEnemies_Affix_Tear_PopText_1,<color=#FF0000>护甲撕裂 {0:0}%</color>,2.3,AffixBehavior
EliteEnemies_Affix_Slippery_Name,打滑,2.3,AffixNames
EliteEnemies_Affix_Slippery_Description,攻击会使玩家脚底失去摩擦力，移动如同在冰面上。,2.3,AffixDescription
EliteEnemies_Buff_EliteBuff_Slippery_Name,打滑,2.3,BuffNames
EliteEnemies_Buff_EliteBuff_Slippery_Description,加速度大幅降低：走得更快，但很难停下,2.3,BuffDescriptions
EliteEnemies_Affix_Slippery_PopText_1,<color=#7FE8FF>好滑~~~</color>,2.3,AffixBehavior
EliteEnemies_Affix_Locksmith_Name,锁匠,2.3,AffixNames
EliteEnemies_Affix_Locksmith_Description,死亡时会掉落一把随机钥匙。,2.3,AffixDescription
EliteEnemies_Affix_Overload_Name,过载,2.3,AffixNames
EliteEnemies_Affix_Overload_Description,受伤后进入过载状态，持续射击时间大幅延长,2.3,AffixDescription
EliteEnemies_Affix_Overload_PopText,<color=#FF4500>武器过载！！！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Mimic_Name,拟态,2.3,AffixNames
EliteEnemies_Affix_Mimic_Description,伪装成补给箱，在受伤或被玩家开箱时显形并突袭,2.3,AffixDescription
EliteEnemies_Settings_AffixSpecialSettings_Group,词缀特殊设置,2.3,Groups
EliteEnemies_Settings_SplitAffixMaxCloneCount,[分裂] 最大同屏数量限制,2.3,BasicSettings
EliteEnemies_Settings_SplitAffixMinFPSThreshold,[分裂] 最低帧率熔断值,2.3,BasicSettings
EliteEnemies_Affix_Reflect_Name,反弹,2.3,AffixNames
EliteEnemies_Affix_Reflect_Description,周期性生成护盾，将受到的子弹反弹回攻击者,2.3,AffixDescription
EliteEnemies_Affix_Reflect_PopText,<color=#00BFFF>反弹！</color>,2.3,AffixBehavior
EliteEnemies_Affix_Frozen_Name,严寒,2.3,AffixNames
EliteEnemies_Affix_Frozen_Description,命中玩家时叠加寒冷（每 0.5 秒最多一层），叠满 5 层后冻结；冻结结束后 10 秒内免疫,2.6,AffixDescription
EliteEnemies_Settings_EnableComboSystem,启用 Combo 组合系统 (再次提醒！对于普通玩家非常困难！),2.4,ComboSettings
EliteEnemies_Settings_ComboSystemChance,Combo 精英怪出现概率,2.4,ComboSettings
EliteEnemies_Settings_ComboSettings_Group,精英怪 Combo 组合配置 (实验性系统！非常困难！),2.4,Groups
EliteEnemies_Settings_Combo_Prefix,组合：,2.4,ComboSettings
EliteEnemies_Combo_OmniArtisan_Name,全域匠师,2.4,ComboNames
EliteEnemies_Combo_HyperColossus_Name,超构巨躯,2.4,ComboNames
EliteEnemies_Combo_PhaseStalker_Name,相位潜猎者,2.4,ComboNames
EliteEnemies_Combo_OverloadSimulacrum_Name,过载映像体,2.4,ComboNames
EliteEnemies_Combo_ChaosDevour_Name,混沌蚕食,2.4,ComboNames
EliteEnemies_Combo_SuppressionField_Name,全域抑制场,2.4,ComboNames
EliteEnemies_Combo_KillzoneBarrage_Name,火力绞杀网,2.4,ComboNames
EliteEnemies_Combo_ImmortalBloodPact_Name,不灭血誓,2.4,ComboNames
EliteEnemies_Affix_Nimble_Name,灵活,2.5,AffixNames
EliteEnemies_Affix_Nimble_Description,极短的冲刺间隔，身法飘忽不定。且能在开火时高速移动。,2.5,AffixDescription
EliteEnemies_Settings_AffixVerticalOffset,词缀显示位置偏移,2.5,VisualSettings
EliteEnemies_Affix_Phantom_Name,幻听,2.5,AffixNames
EliteEnemies_Affix_Phantom_Description,该单位会干扰玩家感官，周期性产生虚假的战斗声与惊叫声。,2.5,AffixDescription
EliteEnemies_Buff_EliteBuff_Chill_Name,寒冷,2.6,BuffNames
EliteEnemies_Buff_EliteBuff_Chill_Description,移动速度降低 8%（每层），叠满 5 层后冻结,2.6,BuffDescriptions
EliteEnemies_Affix_Fester_Name,溃伤,2.7,AffixNames
EliteEnemies_Affix_Fester_Description,命中玩家后 10 秒内，治疗效果减半,2.7,AffixDescription
EliteEnemies_Buff_EliteBuff_Fester_Name,溃伤,2.7,BuffNames
EliteEnemies_Buff_EliteBuff_Fester_Description,治疗效果减半,2.7,BuffDescriptions
EliteEnemies_Affix_AmmoEater_Name,噬弹,2.7,AffixNames
EliteEnemies_Affix_AmmoEater_Description,命中玩家时啃掉其弹匣中的子弹,2.7,AffixDescription
EliteEnemies_Affix_Thief_Name,小偷,2.7,AffixNames
EliteEnemies_Affix_Thief_Description,命中时偷走玩家背包里的一件物品，击杀它会掉落两件,2.7,AffixDescription
EliteEnemies_Affix_Thief_PopText,这个归我了：<color=#{0}>{1}</color>,2.7,AffixBehavior
EliteEnemies_Affix_ItemMimic_Name,物品拟态,2.7,AffixNames
EliteEnemies_Affix_ItemMimic_Description,伪装成地上的一件物品，在玩家靠近或对它造成伤害时显形突袭,2.7,AffixDescription
