key,value,version,sheet
Affix_Regeneration_Description,持續回復生命，每秒回復約 10 點最大生命值,2.3,AffixDescription
Affix_Hardening_Name,硬化,2.3,AffixNames
Affix_Hardening_Description,受傷時隨機降低 5%-12% 物理傷害，最多可達 50%,2.3,AffixDescription
Affix_Hardening_PopText_1,<color=#B2B2B2>硬化 +{0}</color>,2.3,AffixBehavior
Affix_Blindness_Name,致盲,2.3,AffixNames
Affix_Blindness_Description,攻擊使玩家視野受限 5 秒,2.3,AffixDescription
Buff_EliteBuff_Blindness_Name,致盲,2.3,BuffNames
Affix_Slow_Name,遲緩,2.3,AffixNames
Affix_Slow_Description,攻擊施加減速效果,2.3,AffixDescription
Buff_EliteBuff_Slow_Name,遲緩,2.3,BuffNames
Affix_Stun_Name,震懾,2.3,AffixNames
Affix_Stun_Description,攻擊震懾玩家，槍械控制力下降,2.3,AffixDescription
Buff_EliteBuff_Stun_Name,震懾,2.3,BuffNames
Affix_Invisible_Name,隱身,2.3,AffixNames
Affix_Invisible_Description,獲得隱身狀態，每隔數秒會短暫顯形並閃爍幾下,2.3,AffixDescription
Affix_Invisible_Messages,你剛才是不是看到我了？|別眨眼，我又消失啦～|噓……什麼都沒發生。|幻覺？還是我太快了？|我就在你背後……開玩笑的。,2.3,AffixBehavior
Affix_Musician_Name,音樂家,2.3,AffixNames
Affix_Musician_Description,帶著樂器上戰場的奇葩，掉落樂器,2.3,AffixDescription
Affix_NineDragons_Name,九龍拉棺,2.3,AffixNames
Affix_NineDragons_Description,全屬性提升 1.3 倍，掉落各種針劑,2.3,AffixDescription
Affix_Giant_Name,巨大化,2.3,AffixNames
Affix_Giant_Description,敵人變得更大，生命值提升但移動速度降低,2.3,AffixDescription
Affix_Mini_Name,迷你,2.3,AffixNames
Affix_Mini_Description,敵人變得更小，生命略低但移速略微提升,2.3,AffixDescription
Affix_Undead_Name,不死,2.3,AffixNames
Affix_Undead_Description,殘血時短暫無敵 2 秒，並回復至 50% 生命,2.3,AffixDescription
Affix_Undead_PopText_1,還沒那麼容易倒下！,2.3,AffixBehavior
Affix_Undead_PopText_2,萎了！,2.3,AffixBehavior
Affix_Vampirism_Name,吸血,2.3,AffixNames
Affix_Vampirism_Description,攻擊時概率回復一定比例自身生命值,2.3,AffixDescription
Affix_Vampirism_PopText_1,<color=#DC143C>吸血回復！+{0}</color>,2.3,AffixBehavior
Affix_DungEater_Name,食糞者,2.3,AffixNames
Affix_DungEater_Description,鴨科夫玩家最喜歡的一集？,2.3,AffixDescription
Buff_EliteBuff_DungEater_Name,食糞者,2.3,BuffNames
Affix_Chaos_Name,混沌,2.3,AffixNames
Affix_Chaos_Description,攻擊隨機產生異常效果,2.3,AffixDescription
Affix_Chaos_PopText_1,<color=#9400D3>混沌侵蝕！{0}</color>,2.3,AffixBehavior
Affix_Split_Name,分裂,2.3,AffixNames
Affix_Split_Description,敵人殘血時召喚數個更弱的分身,2.3,AffixDescription
Affix_Explosive_Name,自爆,2.3,AffixNames
Affix_Explosive_Description,死亡後引發小範圍爆炸，造成約 20 點傷害,2.3,AffixDescription
Affix_TimeStop_Name,時停,2.3,AffixNames
Affix_TimeStop_Description,受傷時會短暫停止時間約 3 秒,2.3,AffixDescription
Affix_TimeStop_PopText_1,<color=#FFD700>砸瓦鲁多！</color>,2.3,AffixBehavior
Affix_MagazineCurse_Name,彈匣詛咒,2.3,AffixNames
Affix_MagazineCurse_Description,受傷時強制玩家換彈，掉落各種快速彈匣組件,2.3,AffixDescription
Affix_MagazineCurse_PopText_1,<color=#9B59B6>彈匣詛咒！</color>,2.3,AffixBehavior
Affix_MagazineCurse_PopText_2,<color=#9B59B6>被迫換彈！</color>,2.3,AffixBehavior
Affix_Knockback_Name,擊飛,2.3,AffixNames
Affix_Knockback_Description,攻擊產生強力擊退,2.3,AffixDescription
Affix_Knockback_PopText_1,<color=#FF4500>裝逼我讓你飛起來！</color>,2.3,AffixBehavior
Affix_Phase_Name,相位,2.3,AffixNames
Affix_Phase_Description,命中玩家時與玩家交換位置,2.3,AffixDescription
Affix_Phase_PopText_1,<color=#00FFFF>相位移形！</color>,2.3,AffixBehavior
Affix_Revenge_Name,報復,2.3,AffixNames
Affix_Revenge_Description,受傷時會向攻擊者發射子彈進行反擊,2.3,AffixDescription
Affix_Distortion_Name,扭曲,2.3,AffixNames
Affix_Distortion_Description,攻擊使玩家子彈偏轉形成弧形,2.3,AffixDescription
Buff_EliteBuff_Distortion_Name,扭曲,2.3,BuffNames
Affix_MultiShot_Name,多重射擊,2.3,AffixNames
Affix_MultiShot_Description,攻擊時額外發射兩枚子彈,2.3,AffixDescription
Affix_Guardian_Name,守護,2.3,AffixNames
Affix_Guardian_Description,分身存活期間，本體處於「完全無敵」狀態。,2.3,AffixDescription
Affix_Guardian_MateSuffix,<color=#FFD700>守護核心</color>,2.3,AffixBehavior
Affix_Guardian_ImmunePop,<color=#FF9900>免疫！</color>,2.3,AffixBehavior
Affix_Guardian_ShieldBroken,護盾破碎！,2.3,AffixBehavior
Affix_Collector_Name,收藏家,2.3,AffixNames
Affix_Collector_Description,掉落各種收藏品,2.3,AffixDescription
Affix_Gunsmith_Name,槍匠,2.3,AffixNames
Affix_Gunsmith_Description,掉落槍械配件,2.3,AffixDescription
Affix_MimicTear_Name,仿身淚滴,2.3,AffixNames
Affix_MimicTear_Description,複製玩家主手武器與裝備（機率隨機掉落一件複製品）,2.3,AffixDescription
Affix_Sticky_Name,黏性,2.3,AffixNames
Affix_Sticky_Description,首次受擊會使玩家掉落當前裝備的武器，擊殺掉落膠帶與萬能膠,2.3,AffixDescription
Affix_Sticky_PopText_1,黏住啦！,2.3,AffixBehavior
Affix_Sticky_PopText_2,武器被黏掉了…,2.3,AffixBehavior
Affix_Slime_Name,史萊姆,2.3,AffixNames
Affix_Slime_Description,初始巨大但虛弱，隨血量降低逐漸縮小並增強傷害，會週期性跳躍,2.3,AffixDescription
Affix_ChickenBro_Name,雞哥,2.3,AffixNames
Affix_ChickenBro_Description,出生時召喚小雞護衛,2.3,AffixDescription
Affix_ChickenBro_Summon_Name,<color=#FFD600>雞弟</color>,2.3,AffixBehavior
Affix_MandarinDuck_Name,鴛鴦,2.3,AffixNames
Affix_MandarinDuck_Description,真是一對苦命鴛鴦！,2.3,AffixDescription
Affix_MandarinDuck_MateSuffix,<color=#F08080>伴侶</color>,2.3,AffixBehavior
Affix_Obscurer_Name,封弊者,2.3,AffixNames
Affix_Obscurer_Description,隱藏所有詞條名稱顯示為亂碼,2.3,AffixDescription
Affix_Grenadier_Name,擲彈手,2.3,AffixNames
Affix_Grenadier_Description,攻擊命中時會向目標投擲手雷,2.3,AffixDescription
Affix_Hardening_Max,絕對防禦,2.3,AffixBehavior
Affix_Hardening_Weakened,防禦崩潰,2.3,AffixBehavior
Affix_Hardening_Recover,裝甲重組,2.3,AffixBehavior
EliteLoot_Fixed,<color=#B0B0B0>菁英怪固定掉落</color>,2.3,FromInfoKey
EliteLoot_Random,<color=#4BC0FF>菁英怪隨機掉落</color>,2.3,FromInfoKey
EliteLoot_Bonus,<color=#FFD24D>菁英怪稀有度獎勵</color>,2.3,FromInfoKey
Affix_EMP_Name,電磁干擾,2.3,AffixNames
Affix_EMP_Description,攻擊會干擾電子設備，使玩家 HUD 失效,2.3,AffixDescription
Buff_EliteBuff_EMP_Name,EMP,2.3,BuffNames
Affix_EMP_PopText_1,<color=#4D9CFF>▞電▒磁▣干▓擾▒！</color>,2.3,AffixBehavior
Affix_EMP_PopText_2,<color=#90FF90>HUD重啟中...</color>,2.3,AffixBehavior
Affix_Tear_Name,撕裂,2.3,AffixNames
Affix_Tear_Description,命中玩家會削弱玩家護甲,2.3,AffixDescription
Buff_EliteBuff_Tear_Name,撕裂,2.3,BuffNames
Affix_Tear_PopText_1,<color=#FF0000>護甲撕裂 {0:0}%</color>,2.3,AffixBehavior
Affix_Slippery_Name,打滑,2.3,AffixNames
Affix_Slippery_Description,攻擊會使玩家腳底失去摩擦力，移動如同在冰面上。,2.3,AffixDescription
Buff_EliteBuff_Slippery_Name,打滑,2.3,BuffNames
Affix_Slippery_PopText_1,<color=#7FE8FF>好滑~~~</color>,2.3,AffixBehavior
Affix_Locksmith_Name,鎖匠,2.3,AffixNames
Affix_Locksmith_Description,死亡時會掉落一把隨機鑰匙。,2.3,AffixDescription
Affix_Overload_Name,過載,2.3,AffixNames
Affix_Overload_Description,受傷後進入過載狀態，持續射擊時間大幅延長,2.3,AffixDescription
Affix_Overload_PopText,<color=#FF4500>武器過載！！！</color>,2.3,AffixBehavior
Affix_Mimic_Name,擬態,2.3,AffixNames
Affix_Mimic_Description,偽裝成補給箱，在靠近或受傷時顯形並突襲,2.3,AffixDescription
Settings_AffixSpecialSettings_Group,詞綴特殊設定,2.3,Groups
Settings_SplitAffixMaxCloneCount,[分裂] 最大同屏數量限制,2.3,BasicSettings
Settings_SplitAffixMinFPSThreshold,[分裂] 最低幀率熔斷值,2.3,BasicSettings
Affix_Reflect_Name,反彈,2.3,AffixNames
Affix_Reflect_Description,週期性生成護盾，將受到的子彈反彈回攻擊者,2.3,AffixDescription
Affix_Reflect_PopText,<color=#00BFFF>反彈！</color>,2.3,AffixBehavior
Affix_Frozen_Name,嚴寒,2.3,AffixNames
Affix_Frozen_Description,攻擊命中時有概率凍結玩家（12秒冷卻時間）,2.3,AffixDescription
Settings_EnableComboSystem,啟用 Combo 組合系統（再次提醒！對於普通玩家非常困難！）,2.4,ComboSettings
Settings_ComboSystemChance,Combo 精英怪出現機率,2.4,ComboSettings
Settings_ComboSettings_Group,精英怪 Combo 組合設定（實驗性系統！非常困難！）,2.4,Groups
Settings_Combo_Prefix,組合：,2.4,ComboSettings
Combo_OmniArtisan_Name,全域匠師,2.4,ComboNames
Combo_HyperColossus_Name,超構巨軀,2.4,ComboNames
Combo_PhaseStalker_Name,相位潛獵者,2.4,ComboNames
Combo_OverloadSimulacrum_Name,過載映像體,2.4,ComboNames
Combo_ChaosDevour_Name,混沌蠶食,2.4,ComboNames
Combo_SuppressionField_Name,全域抑制場,2.4,ComboNames
Combo_KillzoneBarrage_Name,火力絞殺網,2.4,ComboNames
Combo_ImmortalBloodPact_Name,不滅血誓,2.4,ComboNames
Affix_Nimble_Name,靈活,2.5,AffixNames
Affix_Nimble_Description,極短的衝刺間隔，身法飄忽不定。且能在開火時高速移動。,2.5,AffixDescription
Settings_AffixVerticalOffset,詞綴顯示位置偏移,2.5,VisualSettings
Affix_Phantom_Name,幻聽,2.5,AffixNames
Affix_Phantom_Description,該單位會干擾玩家感官，週期性在背後產生虛假的腳步聲紋與警覺叫聲。,2.5,AffixDescription
